open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711670400000,0.6252,0.6262,0.6218,0.6237,54216632.6,1711677599999,33836653.67767,63609,25712905.1,16048845.10739,0
1711677600000,0.6237,0.6241,0.6200,0.6216,62095608.5,1711684799999,38604000.42582,70373,29436221.6,18300981.04639,0
1711684800000,0.6217,0.6240,0.6168,0.6179,71197949.6,1711691999999,44191642.03235,68030,34751867.4,21579884.02540,0
1711692000000,0.6179,0.6207,0.6090,0.6109,127318624.2,1711699199999,78365853.48464,118821,59759874.5,36808967.73999,0
1711699200000,0.6109,0.6162,0.6106,0.6154,69286327.3,1711706399999,42517324.15953,76357,32653302.7,20040358.64309,0
1711706400000,0.6153,0.6324,0.6135,0.6299,197265788.0,1711713599999,123445766.94798,170896,101581824.0,63532231.44653,0
1711713600000,0.6300,0.6353,0.6270,0.6292,141760326.3,1711720799999,89420596.95052,139817,68636373.6,43297012.89490,0
1711720800000,0.6293,0.6464,0.6208,0.6254,347809351.1,1711727999999,220740043.22782,328753,167058835.5,106066276.77054,0
1711728000000,0.6254,0.6370,0.6251,0.6332,128036331.4,1711735199999,80832676.96047,133665,64480291.1,40695925.54981,0
1711735200000,0.6332,0.6342,0.6238,0.6268,96133092.9,1711742399999,60345637.22901,99221,46972916.1,29484969.71551,0
1711742400000,0.6268,0.6284,0.6214,0.6252,60490275.6,1711749599999,37818752.80244,68455,30522188.8,19087531.36180,0
1711749600000,0.6251,0.6329,0.6248,0.6308,52941009.9,1711756799999,33316729.39265,66656,28622858.2,18010258.92186,0
