open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1715558400000,6.9508000,6.9739000,6.9508000,6.9724000,42075.5,1715558579999,292969.03450000,1891,23144.2,161135.53224000,0
1715558580000,6.9717000,6.9786000,6.9647000,6.9756000,60703.5,1715558759999,423259.82510000,1917,33057.1,230515.92777000,0
1715558760000,6.9757000,6.9922000,6.9757000,6.9888000,81231.6,1715558939999,567494.00323000,2166,33153.6,231590.90682000,0
1715558940000,6.9888000,6.9975000,6.9810000,6.9919000,51656.3,1715559119999,361156.70149000,1516,25675.8,179512.99924000,0
1715559120000,6.9919000,7.0214000,6.9919000,7.0197000,111731.6,1715559299999,782918.82296000,2991,74649.4,523146.80264000,0
1715559300000,7.0200000,7.0214000,7.0001000,7.0153000,74436.9,1715559479999,521905.50078000,2168,36229.3,254052.23314000,0
1715559480000,7.0160000,7.0300000,7.0080000,7.0222000,58409.8,1715559659999,410118.18197000,2073,26778.2,188037.13723000,0
1715559660000,7.0213000,7.0368000,7.0202000,7.0341000,60243.0,1715559839999,423614.76261000,1752,24908.8,175128.57050000,0
1715559840000,7.0340000,7.0426000,7.0293000,7.0413000,45317.6,1715560019999,318864.51008000,1557,23500.8,165375.44281000,0
1715560020000,7.0410000,7.0599000,7.0404000,7.0502000,100363.5,1715560199999,707541.43357000,2862,48611.7,342676.23091000,0
1715560200000,7.0501000,7.0582000,7.0363000,7.0453000,79747.0,1715560379999,562111.32069000,2367,26571.8,187326.04521000,0
1715560380000,7.0449000,7.0665000,7.0320000,7.0634000,83174.3,1715560559999,586167.90256000,2663,45779.9,322764.31705000,0
1715560560000,7.0635000,7.0755000,7.0510000,7.0588000,81608.2,1715560739999,576597.65995000,2454,34376.7,242946.92833000,0
1715560740000,7.0588000,7.0685000,7.0502000,7.0656000,50388.3,1715560919999,355797.36897000,1528,28292.0,199756.13433000,0
1715560920000,7.0658000,7.0666000,7.0529000,7.0534000,25189.7,1715561099999,177805.37363000,939,5391.9,38055.78169000,0
1715561100000,7.0534000,7.0562000,7.0253000,7.0284000,61304.1,1715561279999,431489.56397000,2181,17424.5,122606.00850000,0
1715561280000,7.0282000,7.0329000,7.0227000,7.0281000,36390.6,1715561459999,255744.22208000,1201,20163.7,141719.61911000,0
1715561460000,7.0277000,7.0375000,7.0269000,7.0282000,19615.7,1715561639999,137953.26655000,1078,7896.6,55530.76572000,0
1715561640000,7.0287000,7.0297000,7.0159000,7.0193000,34333.9,1715561819999,241107.32567000,1517,10807.2,75899.68389000,0
1715561820000,7.0199000,7.0444000,7.0169000,7.0434000,28698.7,1715561999999,201891.85893000,1101,18418.0,129569.28652000,0
1715562000000,7.0434000,7.0452000,7.0100000,7.0138000,50623.2,1715562179999,355543.97665000,1979,19013.1,133568.62048000,0
1715562180000,7.0139000,7.0189000,7.0011000,7.0043000,33330.2,1715562359999,233563.54731000,1364,17778.6,124581.94735000,0
1715562360000,7.0046000,7.0166000,7.0011000,7.0165000,18144.4,1715562539999,127149.96177000,721,10609.9,74355.71370000,0
1715562540000,7.0162000,7.0254000,7.0124000,7.0246000,24605.7,1715562719999,172698.92261000,824,16464.5,115559.27876000,0
1715562720000,7.0255000,7.0287000,7.0168000,7.0263000,20838.2,1715562899999,146349.45827000,850,9570.6,67213.72595000,0
1715562900000,7.0260000,7.0297000,7.0175000,7.0218000,12989.5,1715563079999,91233.41776000,629,6393.8,44910.69729000,0
1715563080000,7.0216000,7.0216000,6.9835000,6.9986000,88971.0,1715563259999,622618.08408000,2455,31162.9,218089.53960000,0
1715563260000,6.9987000,7.0369000,6.9978000,7.0344000,40219.1,1715563439999,282301.88145000,1823,25654.2,180092.52922000,0
1715563440000,7.0345000,7.0427000,7.0243000,7.0271000,49468.7,1715563619999,348041.57014000,1953,31015.4,218223.49662000,0
1715563620000,7.0269000,7.0270000,7.0032000,7.0235000,33423.9,1715563799999,234429.91114000,1319,16082.1,112780.67290000,0
1715563800000,7.0231000,7.0268000,7.0032000,7.0188000,44195.1,1715563979999,309895.92486000,1448,27851.6,195265.04992000,0
1715563980000,7.0182000,7.0229000,7.0034000,7.0075000,24873.3,1715564159999,174444.41690000,1245,11193.2,78499.22963000,0
