open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1714867200000,5.7501000,5.7895000,5.6802000,5.7037000,529008.0,1714870799999,3032345.14945000,15337,264750.8,1517919.17190000,0
1714870800000,5.7037000,5.7468000,5.6086000,5.6743000,1302863.2,1714874399999,7381890.83592000,26141,612628.8,3470397.24460000,0
1714874400000,5.6737000,5.6969000,5.6120000,5.6240000,391417.0,1714877999999,2212294.21240000,11295,192404.8,1087659.15403000,0
1714878000000,5.6239000,5.6377000,5.5684000,5.6137000,314770.4,1714881599999,1764765.92168000,10587,138439.1,776829.31957000,0
1714881600000,5.6141000,5.6276000,5.5824000,5.6001000,214955.5,1714885199999,1204714.05062000,7192,92779.1,519927.79829000,0
1714885200000,5.5998000,5.6400000,5.5781000,5.5920000,285621.7,1714888799999,1603710.54147000,8545,146541.4,822790.69014000,0
1714888800000,5.5921000,5.6340000,5.5805000,5.6213000,165414.5,1714892399999,927884.68197000,6765,84070.4,471487.81866000,0
1714892400000,5.6207000,5.7441000,5.6207000,5.6936000,668204.4,1714895999999,3800049.28443000,17028,368756.1,2096786.50008000,0
1714896000000,5.6936000,5.7711000,5.6704000,5.7478000,785014.2,1714899599999,4495478.09210000,16976,397681.4,2277237.87518000,0
1714899600000,5.7496000,5.7813000,5.7288000,5.7455000,350859.0,1714903199999,2018940.44777000,11393,162542.4,935546.69866000,0
1714903200000,5.7456000,5.7626000,5.7130000,5.7396000,258431.4,1714906799999,1481972.34882000,8136,101369.1,581552.25905000,0
1714906800000,5.7396000,5.7826000,5.7327000,5.7628000,335813.5,1714910399999,1933751.68254000,10941,175903.1,1013273.25302000,0
1714910400000,5.7628000,5.8000000,5.7353000,5.7812000,437099.0,1714913999999,2522203.84292000,14298,244670.9,1412238.97514000,0
1714914000000,5.7791000,5.8476000,5.7645000,5.8423000,1099965.3,1714917599999,6402015.25350000,27216,620547.2,3613111.30874000,0
1714917600000,5.8419000,5.9000000,5.8039000,5.8775000,1658256.6,1714921199999,9704964.88217000,31036,992533.7,5809455.47622000,0
1714921200000,5.8770000,5.9881000,5.8529000,5.9601000,1192249.3,1714924799999,7075758.23014000,34732,569459.9,3381142.72273000,0
1714924800000,5.9609000,5.9706000,5.8907000,5.9388000,805882.6,1714928399999,4774732.72608000,23512,353123.5,2092673.28419000,0
1714928400000,5.9388000,5.9471000,5.8730000,5.8829000,491108.5,1714931999999,2902006.04996000,14548,204013.0,1206097.04719000,0
1714932000000,5.8824000,5.8824000,5.8102000,5.8586000,588810.7,1714935599999,3440556.23758000,17474,286654.0,1674855.46193000,0
1714935600000,5.8583000,5.9151000,5.8457000,5.8584000,383735.1,1714939199999,2255463.07380000,12404,206565.7,1214605.18226000,0
1714939200000,5.8580000,5.8836000,5.8455000,5.8727000,307906.6,1714942799999,1805370.22094000,10332,164130.3,962775.69553000,0
1714942800000,5.8725000,5.8996000,5.8467000,5.8990000,227801.0,1714946399999,1337047.98316000,8144,120918.4,709880.06502000,0
1714946400000,5.8990000,5.9316000,5.8761000,5.9292000,227202.9,1714949999999,1342194.13492000,9732,124913.1,737999.50472000,0
1714950000000,5.9291000,5.9800000,5.9179000,5.9684000,336205.1,1714953599999,2002583.15892000,11964,166516.6,991883.13352000,0
