open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1714262400000,0.5176,0.5250,0.5079,0.5099,449770009.1,1714348799999,232991788.59059,375420,211421256.1,109583012.75090,0
