open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1712966400000,67136.40,67975.40,65754.60,67466.10,97287.015,1712995199999,6512407686.93744,1503531,47602.855,3187231587.67309,0
1712995200000,67466.10,67954.00,67116.90,67683.20,52987.205,1713023999999,3578369953.46770,914450,26265.613,1774076041.56130,0
1713024000000,67683.20,67770.00,59652.50,63939.70,364730.983,1713052799999,23277125839.27547,4261660,171944.435,10976179498.26103,0
