open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1710028800000,68360.20,68410.00,68360.10,68375.40,214.785,1710028979999,14688653.05910,3269,105.793,7234807.37110,0
1710028980000,68375.40,68406.50,68342.70,68342.70,140.307,1710029159999,9593675.91850,2173,49.814,3406397.41580,0
1710029160000,68342.80,68392.60,68342.60,68379.60,157.434,1710029339999,10763329.81280,2572,81.932,5600879.89420,0
1710029340000,68379.60,68389.00,68356.70,68362.70,231.609,1710029519999,15835530.47050,1974,37.365,2554692.04080,0
1710029520000,68362.70,68373.70,68321.50,68328.00,149.130,1710029699999,10192267.46350,2364,77.239,5278659.79700,0
1710029700000,68328.10,68349.80,68323.40,68349.70,118.366,1710029879999,8088505.63130,2728,64.139,4382920.55120,0
1710029880000,68349.70,68436.90,68349.70,68436.80,171.365,1710030059999,11718464.63060,2884,141.419,9670709.06580,0
1710030060000,68436.80,68439.80,68406.40,68414.00,162.676,1710030239999,11131737.10950,2584,44.728,3060667.64210,0
1710030240000,68414.50,68418.00,68381.60,68381.60,66.707,1710030419999,4563231.42950,1403,20.766,1420554.49170,0
1710030420000,68381.70,68391.60,68341.70,68349.90,201.043,1710030599999,13743112.54540,2808,49.764,3401737.30250,0
1710030600000,68350.00,68377.80,68344.10,68377.80,206.182,1710030779999,14092838.97380,2469,153.034,10459974.67100,0
1710030780000,68377.80,68400.00,68350.60,68350.70,131.641,1710030959999,9001670.97070,1930,26.403,1805694.32850,0
1710030960000,68350.70,68350.70,68264.50,68271.10,450.335,1710031139999,30755223.36540,6130,146.501,10004645.86330,0
1710031140000,68271.10,68508.20,68262.50,68295.90,1805.355,1710031319999,123513321.85200,17792,1066.921,72982726.70790,0
1710031320000,68295.90,68334.50,68288.00,68288.00,279.315,1710031499999,19079243.21140,3853,175.017,11954641.29850,0
1710031500000,68288.10,68348.00,68281.80,68346.90,222.427,1710031679999,15196123.39690,3902,163.593,11176762.00460,0
1710031680000,68346.90,68400.00,68343.50,68400.00,139.526,1710031859999,9540228.84760,2274,83.195,5688380.75370,0
1710031860000,68400.00,68408.80,68380.00,68388.40,134.621,1710032039999,9207711.27250,2220,47.167,3225988.61290,0
1710032040000,68388.30,68435.70,68388.30,68422.50,354.333,1710032219999,24241059.42190,4529,217.918,14908086.34440,0
1710032220000,68422.60,68428.70,68395.10,68399.90,43.005,1710032399999,2942158.72180,1402,14.015,958790.30010,0
1710032400000,68400.00,68714.00,68370.30,68621.00,2712.892,1710032579999,186101469.42830,26324,1764.064,120987968.19270,0
1710032580000,68620.90,68692.60,68577.00,68641.00,549.154,1710032759999,37686524.72740,9278,256.665,17613644.74510,0
1710032760000,68640.90,68833.50,68640.90,68833.50,1244.041,1710032939999,85543433.69378,17255,755.980,51983216.23028,0
1710032940000,68833.50,68970.00,68789.70,68945.70,1485.246,1710033119999,102291791.08826,19768,840.311,57877082.67996,0
1710033120000,68945.80,69060.30,68933.90,69047.10,1423.294,1710033299999,98192904.14880,18408,870.296,60043264.32010,0
1710033300000,69047.10,69120.00,68960.00,69050.80,1700.023,1710033479999,117347998.40290,21030,855.394,59057635.69960,0
1710033480000,69050.80,69246.10,69031.10,69241.00,1884.965,1710033659999,130355341.20920,30103,1120.014,77459881.14420,0
1710033660000,69241.00,69344.00,68929.80,69072.00,2508.424,1710033839999,173550039.94010,34379,1192.825,82558530.44720,0
1710033840000,69071.90,69278.70,68986.60,69223.00,1347.550,1710034019999,93196701.47670,24211,742.120,51327345.43600,0
1710034020000,69223.00,69251.70,68922.20,68968.30,1286.553,1710034199999,88932654.47930,16101,436.340,30161278.33520,0
1710034200000,68968.30,69087.80,68876.00,68892.10,1282.686,1710034379999,88469838.12320,20384,565.627,39014585.67740,0
1710034380000,68892.20,69015.50,68830.40,69015.50,803.642,1710034559999,55394811.12060,13037,415.401,28636697.47200,0
1710034560000,69015.50,69073.70,68951.40,68969.40,504.074,1710034739999,34785333.43730,8846,217.097,14982585.18290,0
1710034740000,68969.50,68980.00,68726.00,68743.90,1114.715,1710034919999,76711306.48350,14306,412.286,28372647.16170,0
1710034920000,68743.80,68780.00,68651.30,68779.60,982.524,1710035099999,67530693.64758,11601,607.943,41790880.30480,0
1710035100000,68779.70,68947.10,68717.10,68887.20,1060.826,1710035279999,73005739.50320,13068,624.732,42989477.38300,0
1710035280000,68887.20,69000.00,68870.00,68985.90,578.912,1710035459999,39906366.30730,8927,352.039,24266740.33620,0
1710035460000,68986.00,69169.10,68974.20,69132.00,770.145,1710035639999,53208623.54890,11634,463.158,31997304.55980,0
1710035640000,69132.10,69142.90,68983.80,69057.40,832.657,1710035819999,57511107.33570,9250,257.990,17818319.77190,0
1710035820000,69057.40,69061.00,68970.00,69029.70,374.844,1710035999999,25866095.29310,5952,156.779,10818889.40860,0
1710036000000,69029.80,69150.00,68996.90,69055.90,476.231,1710036179999,32898630.73930,7404,251.420,17368800.30260,0
1710036180000,69056.00,69101.20,69022.10,69089.30,266.306,1710036359999,18389889.35790,4966,153.029,10568149.80320,0
1710036360000,69089.30,69093.20,69055.00,69063.40,162.523,1710036539999,11226091.53200,3144,55.910,3861914.25710,0
1710036540000,69063.40,69063.40,68926.00,68935.40,497.295,1710036719999,34301579.74610,7214,159.159,10976674.44320,0
1710036720000,68935.30,69140.10,68921.80,69093.30,624.894,1710036899999,43129775.38130,7530,376.316,25968757.58550,0
1710036900000,69093.30,69243.80,69082.40,69234.30,739.779,1710037079999,51181520.79650,11969,447.602,30968048.44110,0
1710037080000,69234.40,69292.90,69170.00,69225.10,584.645,1710037259999,40481135.07270,9181,309.720,21444565.96270,0
1710037260000,69225.00,69225.00,69132.20,69147.20,456.485,1710037439999,31575420.59990,8114,187.831,12992316.70470,0
1710037440000,69147.20,69179.00,69144.50,69146.10,399.763,1710037619999,27645356.00470,4725,189.277,13089168.99550,0
1710037620000,69146.10,69186.40,69105.70,69118.70,342.912,1710037799999,23708515.16460,5059,176.739,12219436.55630,0
1710037800000,69118.60,69242.50,69111.70,69226.70,351.415,1710037979999,24310169.52530,6157,200.644,13882483.64000,0
1710037980000,69226.70,69250.00,69166.60,69186.80,357.567,1710038159999,24744424.48360,6443,136.859,9470312.60230,0
1710038160000,69186.80,69198.00,69066.00,69070.70,367.179,1710038339999,25381668.03210,6239,91.907,6354305.22480,0
1710038340000,69070.60,69084.20,68985.00,68985.00,616.128,1710038519999,42530564.86090,6743,182.524,12600093.71440,0
1710038520000,68985.00,69100.00,68985.00,69088.60,354.360,1710038699999,24466113.59330,5481,247.901,17115553.71040,0
1710038700000,69088.60,69124.60,69051.30,69051.30,285.613,1710038879999,19731616.97400,4367,106.252,7341523.00450,0
1710038880000,69051.30,69058.10,69015.00,69034.50,188.700,1710039059999,13028553.60390,2880,72.360,4995762.02260,0
1710039060000,69034.50,69055.00,68952.70,68955.70,540.311,1710039239999,37278753.75830,5895,156.591,10802300.54750,0
1710039240000,68955.80,68955.80,68828.90,68872.00,645.793,1710039419999,44480915.72500,9325,222.833,15348648.41230,0
1710039420000,68872.10,68918.00,68866.90,68886.20,248.695,1710039599999,17134023.90630,3949,166.738,11487494.39690,0
1710039600000,68886.20,68942.60,68811.00,68811.00,469.128,1710039779999,32316259.93230,6191,170.681,11759926.38070,0
1710039780000,68811.10,68829.40,68764.80,68802.20,659.755,1710039959999,45387736.89440,8502,317.642,21852080.86260,0
1710039960000,68802.20,68911.30,68802.10,68904.90,299.863,1710040139999,20651783.12020,4755,193.649,13336267.89550,0
1710040140000,68905.00,68975.00,68898.50,68970.90,262.616,1710040319999,18104412.65390,4054,191.676,13214299.55810,0
1710040320000,68970.80,69008.10,68970.80,68988.40,236.998,1710040499999,16350246.51680,3714,105.696,7291574.69890,0
1710040500000,68988.30,69065.40,68980.60,68994.50,315.704,1710040679999,21790352.31920,5334,164.555,11358341.85450,0
1710040680000,68994.40,69070.00,68994.10,69033.30,252.901,1710040859999,17461585.44170,4010,132.519,9149429.08030,0
1710040860000,69033.30,69080.40,69016.10,69053.10,258.343,1710041039999,17840074.74370,4549,173.052,11950743.12320,0
1710041040000,69053.10,69084.30,69023.20,69023.20,163.475,1710041219999,11288822.99730,3118,78.196,5400632.93680,0
1710041220000,69023.20,69082.80,69000.50,69027.10,170.497,1710041399999,11771335.85390,3100,62.893,4341995.77490,0
1710041400000,69027.20,69077.00,69018.00,69076.90,223.837,1710041579999,15454602.55120,3583,117.326,8100825.23710,0
1710041580000,69076.90,69096.00,69003.10,69003.20,153.960,1710041759999,10632636.11520,3363,63.814,4407444.61690,0
1710041760000,69003.30,69056.10,68959.00,69024.50,216.552,1710041939999,14943277.90880,4167,94.760,6539292.53070,0
1710041940000,69024.60,69047.20,69010.00,69012.30,139.336,1710042119999,9618509.06460,3462,69.041,4766071.10010,0
1710042120000,69012.40,69012.40,68972.00,69009.90,148.556,1710042299999,10249606.87990,2892,69.567,4799564.71320,0
1710042300000,69009.90,69028.50,68988.40,69025.00,119.070,1710042479999,8217331.29960,2932,58.159,4013835.07960,0
1710042480000,69025.00,69083.40,69025.00,69083.40,166.006,1710042659999,11462675.37140,2826,81.510,5628470.03690,0
1710042660000,69083.40,69100.00,69049.20,69066.80,223.493,1710042839999,15439440.18810,3465,150.222,10378167.45590,0
1710042840000,69067.50,69215.00,69062.70,69123.00,915.974,1710043019999,63355047.42820,8010,618.376,42767275.32080,0
1710043020000,69123.00,69225.40,69123.00,69208.10,506.830,1710043199999,35072073.96620,6872,342.386,23691411.27850,0
1710043200000,69208.00,69232.00,69101.70,69113.90,569.976,1710043379999,39425746.49640,7060,190.752,13194452.19040,0
1710043380000,69113.90,69223.00,69099.10,69204.80,327.451,1710043559999,22644598.02770,4662,209.898,14518241.78090,0
1710043560000,69204.80,69282.00,69204.80,69277.50,433.564,1710043739999,30021485.77830,6054,291.930,20214350.92240,0
1710043740000,69277.50,69732.20,69269.90,69504.00,3495.763,1710043919999,243039479.35871,44193,2300.324,159905035.83771,0
1710043920000,69504.00,69677.80,69467.70,69597.10,1708.195,1710044099999,118828865.97500,22681,836.649,58204222.29920,0
1710044100000,69597.10,69736.20,69544.00,69673.60,1589.794,1710044279999,110726578.97040,23351,802.195,55874215.62030,0
1710044280000,69673.50,69711.30,69583.90,69677.90,728.795,1710044459999,50746413.87100,11682,292.061,20337830.69590,0
1710044460000,69677.80,69780.00,69594.10,69603.50,1110.241,1710044639999,77388565.36070,16053,520.566,36291308.53550,0
1710044640000,69603.40,69647.80,69580.70,69593.00,419.778,1710044819999,29217400.44240,7361,196.896,13704842.10270,0
1710044820000,69592.90,69599.30,69438.60,69468.40,753.460,1710044999999,52356228.22120,11034,241.636,16789002.76760,0
1710045000000,69468.30,69503.50,69382.10,69503.40,635.482,1710045179999,44118010.37960,9778,326.083,22640533.25130,0
1710045180000,69503.40,69634.10,69503.40,69578.50,1019.311,1710045359999,70931100.28240,10670,519.063,36115697.02650,0
1710045360000,69578.50,69677.30,69578.50,69656.90,433.412,1710045539999,30179722.26180,6190,281.658,19610851.25670,0
1710045540000,69656.90,69709.90,69603.00,69637.80,365.772,1710045719999,25479242.49390,7297,185.819,12944935.96790,0
1710045720000,69637.90,69706.40,69632.30,69632.30,454.943,1710045899999,31697008.18800,10622,258.303,17997392.87100,0
1710045900000,69632.40,69654.60,69542.00,69558.90,449.647,1710046079999,31292021.57080,7013,140.425,9772985.97690,0
1710046080000,69558.90,69559.00,69518.00,69518.00,220.108,1710046259999,15304805.80080,4440,121.984,8481823.68340,0
1710046260000,69518.00,69556.30,69473.70,69553.60,326.352,1710046439999,22686309.13920,6105,194.210,13501387.18630,0
1710046440000,69553.60,69593.10,69500.70,69504.60,162.131,1710046619999,11276880.68290,4076,76.056,5290614.24270,0
1710046620000,69504.60,69527.00,69461.30,69492.50,250.904,1710046799999,17435260.98110,5316,105.577,7336838.38140,0
1710046800000,69492.50,69559.80,69429.20,69504.40,246.692,1710046979999,17140276.65110,6549,124.392,8643332.39030,0
1710046980000,69504.50,69533.30,69434.40,69434.40,233.061,1710047159999,16191659.07650,5036,93.052,6464806.51870,0
1710047160000,69434.40,69470.00,69430.00,69442.70,180.099,1710047339999,12507559.49920,3678,80.840,5614454.41560,0
1710047340000,69442.70,69518.90,69432.20,69518.90,159.463,1710047519999,11077523.23140,3126,111.959,7777755.37190,0
1710047520000,69519.00,69609.70,69519.00,69575.00,484.360,1710047699999,33693841.48130,5709,338.916,23575818.58200,0
1710047700000,69575.00,69607.50,69500.00,69510.10,345.119,1710047879999,24006729.82410,4879,181.712,12639838.64030,0
1710047880000,69510.20,69543.20,69475.00,69525.20,179.990,1710048059999,12510288.77500,3497,88.925,6180620.88530,0
1710048060000,69525.20,69550.00,69481.30,69490.80,178.277,1710048239999,12392440.32790,3237,78.970,5489875.95290,0
1710048240000,69490.70,69516.30,69469.70,69469.70,100.898,1710048419999,7011677.67290,2318,53.470,3715832.73690,0
1710048420000,69469.80,69533.10,69469.00,69508.10,143.488,1710048599999,9971695.76010,2840,93.367,6488260.60030,0
1710048600000,69508.00,69577.00,69487.20,69514.20,191.479,1710048779999,13313383.64220,3714,110.168,7659424.92220,0
1710048780000,69514.20,69517.80,69478.30,69494.10,131.464,1710048959999,9135365.41070,2980,58.777,4084311.30370,0
1710048960000,69494.20,69511.10,69391.40,69421.80,498.341,1710049139999,34599911.04360,6348,126.784,8802992.05760,0
1710049140000,69421.90,69421.90,69301.70,69365.90,864.903,1710049319999,59989213.93230,11912,317.212,22000728.36990,0
1710049320000,69366.00,69394.40,69346.10,69386.50,132.447,1710049499999,9188038.17670,3118,82.300,5709333.74860,0
1710049500000,69386.40,69400.00,69312.90,69356.00,235.880,1710049679999,16358610.56460,4230,107.584,7461561.70450,0
1710049680000,69355.80,69355.80,69253.40,69275.20,629.719,1710049859999,43633213.45690,8387,204.260,14152933.71380,0
1710049860000,69275.20,69400.00,69275.20,69391.00,268.737,1710050039999,18635435.64520,5355,169.462,11751155.20930,0
1710050040000,69391.00,69431.90,69361.30,69413.80,199.672,1710050219999,13856838.74160,3685,143.550,9962339.64990,0
1710050220000,69413.80,69449.00,69401.40,69402.20,202.707,1710050399999,14072332.47550,3323,92.385,6413794.08180,0
1710050400000,69402.20,69444.00,69356.70,69364.50,240.796,1710050579999,16711510.04700,4169,114.722,7962429.25750,0
1710050580000,69364.60,69412.00,69364.50,69392.00,114.937,1710050759999,7975052.39980,2282,66.971,4646769.12040,0
1710050760000,69392.10,69442.40,69392.10,69432.50,142.209,1710050939999,9872362.70690,2507,93.156,6466872.58260,0
1710050940000,69432.60,69460.40,69430.20,69430.20,163.961,1710051119999,11386960.78150,2914,76.065,5282700.43340,0
1710051120000,69430.20,69471.70,69424.40,69453.20,144.150,1710051299999,10011205.11110,3014,106.004,7361899.68980,0
1710051300000,69453.10,69460.30,69340.00,69340.10,205.037,1710051479999,14227734.82090,3864,40.462,2808104.13020,0
1710051480000,69340.00,69345.80,69263.20,69277.90,334.137,1710051659999,23159581.46460,5092,113.736,7883489.62050,0
