open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,5.4279000,5.4286000,5.4031000,5.4068000,29911.0,1711929899999,161931.19072000,1658,10514.9,56919.00716000,0
1711929900000,5.4066000,5.4249000,5.3985000,5.4248000,24168.5,1711930199999,130683.81491000,1300,12143.5,65688.41680000,0
1711930200000,5.4249000,5.4425000,5.4214000,5.4411000,50059.1,1711930499999,272039.69405000,1818,31788.5,172772.21552000,0
1711930500000,5.4406000,5.4417000,5.4319000,5.4410000,24947.2,1711930799999,135635.89198000,1042,9887.0,53767.37309000,0
1711930800000,5.4407000,5.4407000,5.4151000,5.4182000,27308.5,1711931099999,148235.18781000,1564,9132.1,49600.52845000,0
1711931100000,5.4184000,5.4266000,5.4103000,5.4236000,30250.4,1711931399999,163871.62480000,1490,15542.7,84220.75812000,0
1711931400000,5.4258000,5.4411000,5.4222000,5.4261000,15447.8,1711931699999,83899.66860000,833,8051.4,43738.54445000,0
1711931700000,5.4263000,5.4340000,5.4181000,5.4326000,26367.2,1711931999999,143108.13356000,1031,14140.1,76778.48234000,0
1711932000000,5.4325000,5.4500000,5.4305000,5.4352000,73983.3,1711932299999,402511.15116000,1864,44318.7,241121.84026000,0
1711932300000,5.4352000,5.4469000,5.4292000,5.4434000,27662.3,1711932599999,150446.87702000,1024,10488.9,57063.85735000,0
1711932600000,5.4433000,5.4480000,5.4370000,5.4370000,19323.8,1711932899999,105139.69350000,958,8700.2,47350.36586000,0
1711932900000,5.4372000,5.4560000,5.4371000,5.4542000,41067.2,1711933199999,223706.43141000,1470,24846.7,135337.05460000,0
1711933200000,5.4538000,5.4600000,5.4428000,5.4524000,23987.6,1711933499999,130785.49192000,1257,9754.1,53199.27582000,0
1711933500000,5.4525000,5.4769000,5.4481000,5.4730000,62249.7,1711933799999,340174.41728000,2228,36525.8,199620.42653000,0
