open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1713916800000,5.7098000,5.7161000,5.7051000,5.7128000,47309.5,1713917099999,270192.44093000,2751,25322.6,144624.63826000,0
1713917100000,5.7128000,5.7319000,5.7102000,5.7295000,69074.9,1713917399999,395277.93961000,2330,43600.0,249473.87851000,0
1713917400000,5.7297000,5.7478000,5.7251000,5.7297000,133622.7,1713917699999,766291.69006000,3173,48564.3,278521.29332000,0
1713917700000,5.7294000,5.7294000,5.6882000,5.6882000,61597.3,1713917999999,351654.82070000,2419,24313.3,138800.21664000,0
1713918000000,5.6884000,5.7325000,5.6865000,5.7225000,62954.8,1713918299999,359894.20985000,2384,33781.2,193077.72514000,0
1713918300000,5.7244000,5.7438000,5.7177000,5.7323000,98987.2,1713918599999,566979.19486000,2383,38358.3,219733.25253000,0
1713918600000,5.7318000,5.7690000,5.7270000,5.7668000,98223.7,1713918899999,564767.69062000,3255,60908.8,350226.12652000,0
1713918900000,5.7663000,5.7896000,5.7517000,5.7893000,123262.2,1713919199999,711653.34501000,4209,61384.2,354362.81978000,0
1713919200000,5.7892000,5.8181000,5.7827000,5.8047000,133801.9,1713919499999,775948.66290000,4296,84214.8,488508.80943000,0
1713919500000,5.8047000,5.8052000,5.7871000,5.7966000,56530.4,1713919799999,327608.35012000,2489,23336.0,135248.82259000,0
1713919800000,5.7961000,5.8001000,5.7608000,5.7694000,83599.4,1713920099999,483142.64094000,2831,46290.8,267592.53875000,0
1713920100000,5.7700000,5.7746000,5.7550000,5.7626000,50677.9,1713920399999,292159.20770000,2322,24807.9,143056.53543000,0
1713920400000,5.7622000,5.7837000,5.7581000,5.7688000,69410.1,1713920699999,400578.79986000,3263,34020.8,196323.84791000,0
1713920700000,5.7690000,5.7690000,5.7421000,5.7470000,76931.1,1713920999999,442753.77103000,2342,33273.5,191642.03844000,0
1713921000000,5.7469000,5.7603000,5.7210000,5.7339000,48922.1,1713921299999,280787.71824000,1728,25197.4,144706.58475000,0
1713921300000,5.7336000,5.7425000,5.7231000,5.7393000,38191.4,1713921599999,219048.90428000,1580,23894.2,137046.46997000,0
1713921600000,5.7390000,5.7610000,5.7360000,5.7528000,23937.6,1713921899999,137575.42293000,1042,12719.6,73132.75839000,0
1713921900000,5.7530000,5.7595000,5.7336000,5.7430000,60472.7,1713922199999,347481.27060000,1948,26147.0,150254.28155000,0
1713922200000,5.7440000,5.7500000,5.7232000,5.7483000,46482.7,1713922499999,266748.62162000,1821,19811.1,113696.50128000,0
1713922500000,5.7480000,5.7789000,5.7452000,5.7624000,52790.3,1713922799999,304075.22703000,2051,28944.9,166733.34592000,0
1713922800000,5.7627000,5.7782000,5.7603000,5.7745000,33248.2,1713923099999,191733.33764000,1583,17626.8,101652.60906000,0
1713923100000,5.7746000,5.7978000,5.7672000,5.7771000,68263.9,1713923399999,394828.82744000,2258,29459.2,170340.27553000,0
1713923400000,5.7758000,5.8022000,5.7710000,5.7854000,72145.6,1713923699999,417758.02298000,2658,33164.5,192012.86514000,0
1713923700000,5.7854000,5.8076000,5.7787000,5.7879000,49861.8,1713923999999,288848.25303000,2158,25224.8,146107.02426000,0
1713924000000,5.7882000,5.7981000,5.7619000,5.7691000,57223.1,1713924299999,330567.27052000,3128,17804.3,102910.62798000,0
1713924300000,5.7678000,5.7678000,5.7436000,5.7568000,44106.8,1713924599999,253739.27689000,2002,15690.1,90260.33314000,0
1713924600000,5.7568000,5.7723000,5.7447000,5.7694000,34806.5,1713924899999,200443.75023000,1421,17743.1,102154.59280000,0
1713924900000,5.7704000,5.7704000,5.7436000,5.7450000,23685.5,1713925199999,136432.56641000,1160,7500.6,43203.34384000,0
1713925200000,5.7451000,5.7721000,5.7431000,5.7514000,22848.5,1713925499999,131490.38324000,1397,10382.3,59750.89924000,0
1713925500000,5.7518000,5.7557000,5.7356000,5.7405000,29509.7,1713925799999,169599.06610000,1521,13904.6,79934.12763000,0
1713925800000,5.7406000,5.7423000,5.6901000,5.7169000,233377.9,1713926099999,1331459.65381000,4237,116890.5,666597.02446000,0
1713926100000,5.7170000,5.7398000,5.7141000,5.7340000,34509.1,1713926399999,197563.32247000,1699,17906.2,102506.53503000,0
1713926400000,5.7346000,5.7468000,5.7296000,5.7420000,32843.1,1713926699999,188532.13461000,1380,18484.4,106105.61076000,0
1713926700000,5.7414000,5.7537000,5.7222000,5.7280000,45408.2,1713926999999,260572.35042000,1846,25174.5,144563.48325000,0
1713927000000,5.7282000,5.7465000,5.7189000,5.7368000,33329.1,1713927299999,190984.73573000,1428,14497.8,83059.37745000,0
1713927300000,5.7369000,5.7448000,5.7300000,5.7335000,38367.8,1713927599999,220090.40944000,1501,11861.0,68044.91630000,0
1713927600000,5.7335000,5.7843000,5.7254000,5.7827000,117826.5,1713927899999,678664.13308000,4143,62473.6,359755.26938000,0
1713927900000,5.7828000,5.8222000,5.7708000,5.8182000,236243.6,1713928199999,1369408.33922000,4747,150285.7,871570.31979000,0
1713928200000,5.8182000,5.8355000,5.8102000,5.8108000,112435.4,1713928499999,654697.00367000,3870,60770.0,353904.01769000,0
1713928500000,5.8108000,5.8114000,5.7573000,5.7594000,145842.6,1713928799999,843293.28186000,4507,68564.1,396413.74620000,0
1713928800000,5.7592000,5.7637000,5.7444000,5.7576000,55966.5,1713929099999,322003.71006000,2449,27942.6,160776.68007000,0
1713929100000,5.7576000,5.7761000,5.7575000,5.7663000,66689.1,1713929399999,384686.46230000,2537,46618.7,268904.45356000,0
1713929400000,5.7659000,5.7682000,5.7508000,5.7624000,33122.9,1713929699999,190680.40922000,1887,13015.9,74937.80932000,0
1713929700000,5.7633000,5.7825000,5.7429000,5.7707000,68875.3,1713929999999,396935.12960000,2641,34671.6,199809.02130000,0
1713930000000,5.7708000,5.7929000,5.7692000,5.7906000,39580.2,1713930299999,228822.21706000,1626,21147.8,122245.74079000,0
1713930300000,5.7906000,5.8052000,5.7760000,5.7856000,83033.7,1713930599999,480807.03361000,2370,36741.7,212756.56873000,0
1713930600000,5.7856000,5.8060000,5.7811000,5.7828000,37986.9,1713930899999,220149.50444000,1895,20543.0,119069.85060000,0
1713930900000,5.7829000,5.7910000,5.7762000,5.7861000,23295.9,1713931199999,134772.68885000,1543,10405.3,60187.02066000,0
1713931200000,5.7861000,5.7974000,5.7793000,5.7969000,33638.9,1713931499999,194639.63844000,2700,16899.0,97785.69723000,0
1713931500000,5.7967000,5.8031000,5.7867000,5.7943000,35680.7,1713931799999,206799.14326000,1941,17649.0,102285.87689000,0
1713931800000,5.7938000,5.8032000,5.7853000,5.7994000,21776.8,1713932099999,126153.47713000,1676,8043.7,46607.32152000,0
1713932100000,5.8000000,5.8056000,5.7894000,5.7953000,19957.3,1713932399999,115705.88010000,1649,9169.0,53154.12596000,0
1713932400000,5.7952000,5.8191000,5.7952000,5.8070000,42706.1,1713932699999,248084.49573000,2667,20005.4,116252.91883000,0
1713932700000,5.8069000,5.8110000,5.8009000,5.8023000,28206.1,1713932999999,163750.66486000,1994,9731.8,56512.99497000,0
