open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1710201600000,72153.90,72571.00,71962.00,72530.60,12890.362,1710208799999,931965352.76520,245731,6796.933,491494683.02550,0
1710208800000,72530.60,72530.70,71300.00,71673.40,24808.442,1710215999999,1782665308.57489,338718,10562.789,759111665.91550,0
1710216000000,71673.30,72184.70,71342.00,72043.00,23828.148,1710223199999,1713138494.48310,301074,12110.798,870808163.86620,0
1710223200000,72043.00,72425.00,71490.00,72175.50,22147.797,1710230399999,1595352913.42906,385353,11113.086,800552196.94328,0
1710230400000,72175.60,72254.90,71438.50,72019.50,23840.239,1710237599999,1712926427.07824,380980,11825.785,849744258.71840,0
1710237600000,72019.50,72461.40,71711.20,72098.70,15838.848,1710244799999,1142084205.64138,277959,7871.401,567636932.93168,0
1710244800000,72098.70,72416.40,71501.60,72376.50,44093.032,1710251999999,3177736699.52526,645712,22359.073,1611703787.56416,0
1710252000000,72376.50,73370.00,70777.70,71779.20,84932.670,1710259199999,6114601677.44755,1117651,41298.701,2974744066.08806,0
1710259200000,71779.20,71910.00,68600.00,71161.20,136786.226,1710266399999,9609257377.30645,1723692,66162.021,4649101402.35458,0
1710266400000,71161.20,71730.90,70531.50,71403.10,46176.276,1710273599999,3289128707.48153,635344,23594.152,1680854653.34537,0
1710273600000,71403.00,71408.10,70623.80,70894.90,21519.119,1710280799999,1527655200.79972,328795,10095.206,716732272.82010,0
1710280800000,70895.00,71623.30,70716.90,71503.20,15211.172,1710287999999,1083449498.37742,235940,7949.579,566266820.21322,0
