open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1710028800000,0.6206,0.6238,0.6200,0.6229,20354472.9,1710030599999,12654664.57039,16272,10576251.2,6575081.22394,0
1710030600000,0.6229,0.6232,0.6200,0.6213,16187819.6,1710032399999,10061572.91333,14044,8007989.0,4977113.80974,0
1710032400000,0.6214,0.6243,0.6209,0.6229,26448803.3,1710034199999,16457473.46195,21871,13762746.8,8563568.90355,0
1710034200000,0.6230,0.6255,0.6221,0.6248,20871471.8,1710035999999,13021712.14648,16946,11263040.8,7027790.82894,0
1710036000000,0.6248,0.6253,0.6225,0.6228,12816480.3,1710037799999,7998837.51910,11050,6231973.4,3889740.78657,0
1710037800000,0.6228,0.6239,0.6217,0.6219,10475126.1,1710039599999,6525480.10582,8401,4642484.8,2892344.53568,0
1710039600000,0.6218,0.6236,0.6204,0.6225,14523443.1,1710041399999,9037369.07416,12444,7066824.3,4397438.77280,0
1710041400000,0.6225,0.6236,0.6218,0.6230,9059792.3,1710043199999,5642496.43429,7003,4395467.8,2737883.22037,0
1710043200000,0.6231,0.6255,0.6227,0.6250,14957374.3,1710044999999,9338590.97402,12511,8003255.9,4996901.11023,0
1710045000000,0.6249,0.6255,0.6245,0.6247,7944465.5,1710046799999,4965203.12408,6923,3504716.4,2190579.56282,0
1710046800000,0.6247,0.6258,0.6238,0.6244,13333721.4,1710048599999,8331874.60906,8907,6367819.7,3979248.07218,0
1710048600000,0.6245,0.6248,0.6224,0.6229,12541130.0,1710050399999,7817984.60299,8483,4579856.7,2855801.78014,0
1710050400000,0.6230,0.6244,0.6222,0.6237,12088852.9,1710052199999,7536482.60658,8130,6107411.8,3807126.02908,0
1710052200000,0.6238,0.6252,0.6235,0.6247,8980486.9,1710053999999,5607703.08287,7151,4295014.1,2681681.76310,0
1710054000000,0.6247,0.6255,0.6239,0.6253,9618194.6,1710055799999,6008910.08478,7315,5080335.8,3174026.50678,0
1710055800000,0.6253,0.6282,0.6249,0.6270,22969230.0,1710057599999,14389148.25704,20477,11024613.8,6906660.98443,0
1710057600000,0.6270,0.6288,0.6261,0.6262,18294933.2,1710059399999,11482347.36241,14300,8497385.8,5333781.76005,0
1710059400000,0.6263,0.6285,0.6255,0.6285,15266474.6,1710061199999,9568498.79617,10368,8880363.7,5567012.37318,0
1710061200000,0.6285,0.6285,0.6210,0.6223,41955185.9,1710062999999,26181504.16463,32443,17203530.9,10731225.25666,0
1710063000000,0.6223,0.6241,0.6171,0.6213,62178521.2,1710064799999,38631707.23165,44609,30072139.3,18684697.91842,0
1710064800000,0.6213,0.6231,0.6207,0.6220,21478505.8,1710066599999,13364314.95887,21443,9936755.0,6182928.17808,0
