open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1713830400000,0.5558,0.5573,0.5542,0.5547,54761611.2,1713837599999,30426426.59031,45041,25566999.8,14205327.61162,0
1713837600000,0.5547,0.5556,0.5465,0.5486,79959733.8,1713844799999,44027237.54213,55886,31115511.3,17136511.43408,0
1713844800000,0.5485,0.5512,0.5446,0.5506,70469905.4,1713851999999,38634187.98729,54043,35581128.6,19511271.52210,0
1713852000000,0.5507,0.5513,0.5465,0.5490,75008450.1,1713859199999,41194693.87105,55111,36618366.3,20112435.02216,0
1713859200000,0.5490,0.5508,0.5422,0.5440,105505996.4,1713866399999,57671398.65343,66044,51383400.7,28094010.94227,0
1713866400000,0.5441,0.5464,0.5413,0.5435,64530130.5,1713873599999,35121616.81212,51717,32488777.7,17683334.45547,0
1713873600000,0.5435,0.5459,0.5416,0.5447,69557860.3,1713880799999,37829284.81465,55545,35963940.1,19561159.57904,0
1713880800000,0.5447,0.5492,0.5440,0.5464,107365204.8,1713887999999,58741417.23245,74146,58049277.3,31764499.12701,0
1713888000000,0.5465,0.5532,0.5455,0.5516,84516162.1,1713895199999,46477923.48240,60068,45946057.1,25267475.68684,0
1713895200000,0.5515,0.5547,0.5487,0.5540,55734336.8,1713902399999,30732089.21516,46797,28072382.7,15483378.94454,0
1713902400000,0.5540,0.5546,0.5461,0.5501,95025935.7,1713909599999,52361449.80966,61666,40501625.7,22320267.39408,0
1713909600000,0.5502,0.5505,0.5429,0.5443,73753338.4,1713916799999,40324062.33841,53747,31942896.4,17464587.34991,0
