open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1712275200000,68489.80,68787.10,67829.90,68165.60,18056.381,1712282399999,1232805616.42754,292219,8571.443,585283978.66938,0
1712282400000,68165.60,68178.00,67420.20,67885.40,19357.506,1712289599999,1311996542.76264,300297,9266.453,628173511.06710,0
1712289600000,67885.50,68051.40,66376.00,66907.40,35705.840,1712296799999,2392943661.59975,426567,16606.407,1112902964.47740,0
1712296800000,66907.30,67190.00,66773.90,66937.40,14982.486,1712303999999,1003609864.28842,212992,7180.824,481058637.91072,0
1712304000000,66937.40,67700.00,66388.40,66817.40,33837.900,1712311199999,2267152334.13666,434939,17229.576,1154622661.83124,0
1712311200000,66817.40,67226.00,66396.00,66502.80,22396.646,1712318399999,1497272615.67522,317456,11072.578,740399171.15312,0
1712318400000,66502.80,67599.00,65966.00,67491.70,62783.160,1712325599999,4185009635.88996,743278,32117.354,2142259543.65389,0
1712325600000,67491.80,68585.90,67326.60,68201.50,48039.653,1712332799999,3263950145.96058,647568,24631.867,1673795492.65388,0
1712332800000,68200.00,68388.10,67337.10,67455.80,22950.713,1712339999999,1557118208.69674,316576,10528.275,714523255.21720,0
1712340000000,67455.80,68068.30,67326.60,67400.00,18464.555,1712347199999,1249694833.99690,267212,9324.822,631294550.96390,0
1712347200000,67400.00,67835.70,67333.30,67493.60,9229.095,1712354399999,623740460.81790,154222,4834.503,326714078.81130,0
1712354400000,67493.60,67977.00,67485.00,67825.70,7743.358,1712361599999,524871268.95700,132796,3718.640,252088492.74750,0
